,GJD-2450000,exptime,airmass,sky(ADU),dx(pix),dy(pix),fwhm(pix),peak(ADU),frame,flux(r=4.0),err(r=4.0),flux_comp(r=4.0),flux(r=6.0),err(r=6.0),flux_comp(r=6.0),flux(r=8.0),err(r=8.0),flux_comp(r=8.0),flux(r=10.0),err(r=10.0),flux_comp(r=10.0),flux(r=12.0),err(r=12.0),flux_comp(r=12.0),flux(r=14.0),err(r=14.0),flux_comp(r=14.0),flux(r=16.0),err(r=16.0),flux_comp(r=16.0),flux(r=18.0),err(r=18.0),flux_comp(r=18.0),Unnamed: 33
10,9206.712155,120.0,1.576,811.3,0.542,1.0759999999999998,4.58,113528.7,ogg2m001-ep03-20201222-0061-e91,0.995309,0.0012460000000000001,3603245,1.001119,0.001212,4213978,1.0022209999999998,0.00122,4384549,1.002084,0.00126,4472423,1.002216,0.001315,4523054,1.002767,0.001389,4553598,1.003314,0.001464,4574638,1.003733,0.001546,4590503,
11,9206.713604999999,120.0,1.565,797.0,0.757,1.245,4.57,113659.4,ogg2m001-ep03-20201222-0062-e91,1.033112,0.001282,3521157,1.00155,0.001209,4234610,1.001152,0.001218,4396899,1.0007700000000002,0.00126,4480175,1.000618,0.001315,4528916,1.0006979999999999,0.00139,4559197,1.001196,0.001466,4579188,1.00204,0.00155,4594826,
12,9206.715044,120.0,1.5542,787.1,0.196,1.109,4.46,113548.3,ogg2m001-ep03-20201222-0063-e91,1.0095889999999998,0.001258,3563868,1.002398,0.001209,4212487,1.001868,0.001216,4383058,1.001218,0.001256,4471487,1.001134,0.00131,4521939,1.001792,0.001384,4552143,1.002098,0.001457,4573160,1.002256,0.001539,4589562,
13,9206.716494,120.0,1.5436,787.6,0.815,1.357,4.54,113608.4,ogg2m001-ep03-20201222-0064-e91,1.018633,0.001269,3531592,0.9999870000000001,0.001206,4223520,1.000846,0.001215,4393305,1.000697,0.001256,4480330,1.000744,0.0013109999999999999,4530805,1.0010430000000001,0.001385,4561189,1.001322,0.001459,4582643,1.001876,0.001542,4599053,
14,9206.717945,120.0,1.5332,783.7,0.06,1.348,4.61,113565.7,ogg2m001-ep03-20201222-0065-e91,1.020175,0.0012640000000000001,3562157,1.000765,0.0012029999999999999,4236514,1.000867,0.001212,4400009,1.001117,0.0012519999999999999,4486548,1.001142,0.001306,4536881,1.0005709999999999,0.001379,4567248,1.000449,0.001452,4588626,0.9992479999999999,0.001532,4606711,
15,9206.719395,120.0,1.5231,780.0,0.843,1.072,4.51,113661.1,ogg2m001-ep03-20201222-0066-e91,1.01102,0.001265,3519147,1.0,0.001207,4207347,1.000409,0.001214,4388895,1.0003520000000001,0.001253,4481601,1.000183,0.001307,4534439,1.000302,0.001381,4567534,1.0,0.0014550000000000001,4589796,0.9997530000000001,0.001537,4607917,
16,9206.720845,120.0,1.5131,775.5,0.49,1.168,4.9,113506.2,ogg2m001-ep03-20201222-0067-e91,0.9900059999999999,0.001248,3541428,1.001999,0.0012109999999999998,4169738,1.0015690000000002,0.001215,4370034,1.0008489999999999,0.0012519999999999999,4469848,1.0001659999999999,0.0013039999999999998,4527864,1.000426,0.001376,4563042,1.0004819999999999,0.001449,4586685,1.0002209999999998,0.0015300000000000001,4605718,
17,9206.722283,120.0,1.5034,773.6,0.6970000000000001,0.96,5.06,113526.7,ogg2m001-ep03-20201222-0068-e91,0.969383,0.0012619999999999999,3395005,0.999965,0.0012230000000000001,4087407,0.9999899999999999,0.00122,4332569,0.999345,0.001256,4448352,0.998208,0.001308,4513273,0.998215,0.0013800000000000002,4553350,0.998423,0.001454,4581124,0.998144,0.001535,4602656,
18,9206.723743,120.0,1.4938,766.3,0.669,0.9470000000000001,4.63,113600.5,ogg2m001-ep03-20201222-0069-e91,0.985559,0.001255,3469043,0.996359,0.00121,4134683,0.996925,0.0012109999999999998,4348428,0.997344,0.001248,4456210,0.997441,0.001299,4518721,0.9979,0.00137,4556823,0.9980540000000001,0.001441,4583344,0.9980110000000001,0.001521,4603536,
19,9206.725192,120.0,1.4844,757.9,0.27399999999999997,0.8,5.23,113449.4,ogg2m001-ep03-20201222-0070-e91,0.96409,0.001241,3469623,0.995035,0.001212,4112633,0.996034,0.0012109999999999998,4339322,0.995484,0.001247,4449707,0.995192,0.001297,4513526,0.995123,0.001368,4552518,0.995208,0.001439,4579682,0.995282,0.001518,4599878,
20,9206.726642,120.0,1.4752,758.3,0.635,0.9790000000000001,4.7,113533.4,ogg2m001-ep03-20201222-0071-e91,0.9754,0.00125,3452517,0.990192,0.001207,4121306,0.9903559999999999,0.001208,4342127,0.9901270000000001,0.0012439999999999999,4453154,0.9892780000000001,0.001295,4517900,0.9896870000000001,0.001366,4558132,0.990247,0.001439,4585066,0.990123,0.001519,4605812,
21,9206.728090999999,120.0,1.4663,755.9,-0.191,0.98,4.92,113308.8,ogg2m001-ep03-20201222-0072-e91,0.961609,0.001256,3368777,0.992323,0.00122,4038535,0.992209,0.001216,4294958,0.992408,0.00125,4422848,0.992165,0.0013,4496982,0.9917870000000001,0.001369,4543011,0.9921110000000001,0.001441,4574728,0.992044,0.0015199999999999999,4598679,
22,9206.729539,120.0,1.4575,755.7,0.605,0.831,4.72,113524.8,ogg2m001-ep03-20201222-0073-e91,0.981843,0.0012439999999999999,3492848,0.9907290000000001,0.001201,4142557,0.991527,0.0012029999999999999,4351575,0.991023,0.001239,4459154,0.99069,0.001289,4522173,0.9907229999999999,0.001358,4560966,0.991058,0.001429,4587668,0.9913059999999999,0.001507,4607263,
23,9206.730988,120.0,1.4488,754.6,0.191,1.021,4.52,113708.7,ogg2m001-ep03-20201222-0074-e91,1.000613,0.001254,3492707,0.988956,0.001193,4189663,0.989252,0.001198,4375322,0.988505,0.001235,4472428,0.987799,0.001286,4530423,0.987409,0.001356,4566453,0.987467,0.0014269999999999999,4591466,0.986783,0.001506,4611686,
24,9206.732438,120.0,1.4404,755.3,0.332,0.905,4.44,113779.6,ogg2m001-ep03-20201222-0075-e91,1.006306,0.0012490000000000001,3543675,0.9913799999999999,0.00119,4217278,0.9914129999999999,0.001198,4391778,0.991035,0.0012369999999999998,4484068,0.9905889999999999,0.001289,4538979,0.990027,0.001361,4572713,0.990685,0.001433,4596399,0.990692,0.0015140000000000002,4614130,
25,9206.733876,120.0,1.4322,760.2,0.242,1.084,4.36,113601.1,ogg2m001-ep03-20201222-0076-e91,1.005399,0.001251,3515759,0.988706,0.001188,4207939,0.9888040000000001,0.001193,4391654,0.988909,0.001231,4488058,0.9886010000000001,0.001282,4544539,0.987885,0.001351,4579442,0.9880959999999999,0.001422,4603226,0.9883360000000001,0.001501,4621968,
26,9206.735326,120.0,1.4241,757.6,-0.175,0.775,4.9,113427.3,ogg2m001-ep03-20201222-0077-e91,0.9811110000000001,0.0012369999999999998,3519663,0.989757,0.001196,4156285,0.989489,0.001199,4361312,0.988727,0.001235,4468555,0.988558,0.001286,4531011,0.989217,0.001356,4569104,0.9902639999999999,0.001428,4594904,0.990598,0.001507,4615636,
27,9206.736776,120.0,1.4161,744.7,0.371,0.9329999999999999,4.81,113573.8,ogg2m001-ep03-20201222-0078-e91,0.9667610000000001,0.0012439999999999999,3425165,0.989663,0.001208,4074451,0.990259,0.001206,4309714,0.989309,0.00124,4431261,0.987801,0.001288,4501247,0.987078,0.0013570000000000001,4545823,0.986633,0.0014269999999999999,4575839,0.986892,0.001505,4599440,
28,9206.738227,120.0,1.4083,741.6,-0.27699999999999997,0.7090000000000001,4.82,113425.3,ogg2m001-ep03-20201222-0079-e91,0.979784,0.001241,3479006,0.9877969999999999,0.0011970000000000001,4134292,0.9880959999999999,0.0012,4345698,0.9878950000000001,0.001236,4454886,0.987142,0.001287,4518649,0.987247,0.001358,4558695,0.9877290000000001,0.001429,4587153,0.9885649999999999,0.001509,4609843,
29,9206.739666,120.0,1.4007,740.0,0.496,0.545,4.95,113643.4,ogg2m001-ep03-20201222-0080-e91,0.994876,0.00125,3470139,0.987749,0.00119,4166046,0.9878879999999999,0.001193,4366576,0.9878110000000001,0.0012289999999999998,4470426,0.987669,0.001279,4531528,0.987816,0.001348,4569974,0.988188,0.001418,4596845,0.9880690000000001,0.0014960000000000002,4617470,
30,9206.741116,120.0,1.3932,728.9,-0.026000000000000002,0.785,4.6,113567.4,ogg2m001-ep03-20201222-0081-e91,0.999815,0.00125,3487688,0.9875709999999999,0.001187,4190699,0.9881489999999999,0.001192,4381729,0.988007,0.0012289999999999998,4482921,0.987344,0.001279,4542011,0.986717,0.001348,4579535,0.987158,0.001419,4605907,0.98721,0.001497,4626510,
31,9206.742567,120.0,1.3859,719.4,0.177,0.48700000000000004,4.79,113662.5,ogg2m001-ep03-20201222-0082-e91,0.9843360000000001,0.001235,3515241,0.987964,0.001189,4169002,0.988509,0.001192,4369046,0.988023,0.001228,4473904,0.987577,0.0012779999999999998,4534331,0.988074,0.001347,4572357,0.9879690000000001,0.001416,4599783,0.987771,0.0014939999999999999,4620499,
32,9206.744017,120.0,1.3787,710.3,0.185,0.645,4.87,113616.6,ogg2m001-ep03-20201222-0083-e91,0.9886159999999999,0.001245,3468666,0.990351,0.001194,4144348,0.9904780000000001,0.0011949999999999999,4355908,0.990241,0.00123,4465988,0.989926,0.00128,4530284,0.9893370000000001,0.001348,4570823,0.990086,0.001418,4598503,0.989649,0.001495,4620326,
33,9206.745467,120.0,1.3717,706.2,-0.32899999999999996,0.45399999999999996,4.9,113520.1,ogg2m001-ep03-20201222-0084-e91,0.9828610000000001,0.001243,3464904,0.989301,0.001193,4132849,0.989518,0.001193,4351580,0.9892719999999999,0.001227,4465030,0.988728,0.001275,4531390,0.9884430000000001,0.001342,4573000,0.989133,0.001411,4601329,0.9895280000000001,0.0014869999999999998,4622654,
34,9206.746906,120.0,1.3648,704.8,0.212,0.33799999999999997,4.6,113546.3,ogg2m001-ep03-20201222-0085-e91,0.9890479999999999,0.0012380000000000002,3505845,0.989089,0.001185,4179277,0.989553,0.001188,4380184,0.989726,0.0012230000000000001,4485456,0.989662,0.0012720000000000001,4545298,0.989424,0.00134,4583374,0.989366,0.001408,4610115,0.988712,0.001484,4630615,
35,9206.748403,120.0,1.3579,685.1,-0.18899999999999997,0.667,4.7,113599.4,ogg2m001-ep03-20201222-0086-e91,1.034969,0.001261,3512627,0.995016,0.001178,4246027,0.992158,0.001182,4423016,0.991906,0.001219,4510629,0.991441,0.001269,4562017,0.9919290000000001,0.0013369999999999999,4594845,0.992192,0.0014060000000000001,4617448,0.991875,0.001482,4636093,
36,9206.74984,120.0,1.3513,682.3,0.49700000000000005,0.0,4.73,113686.7,ogg2m001-ep03-20201222-0087-e91,0.985742,0.001239,3479000,0.989503,0.001187,4152910,0.990297,0.001187,4364324,0.990085,0.00122,4473315,0.989597,0.001267,4536765,0.989871,0.001333,4577415,0.990481,0.0014,4605375,0.990483,0.001475,4627462,
37,9206.751289,120.0,1.3448,677.9,0.055,0.337,4.63,113723.0,ogg2m001-ep03-20201222-0088-e91,0.9885639999999999,0.001232,3525259,0.988434,0.001183,4185883,0.98814,0.001185,4383595,0.987044,0.00122,4487425,0.986561,0.001269,4547815,0.98674,0.0013369999999999999,4585572,0.9863790000000001,0.001405,4611744,0.985791,0.0014810000000000001,4632645,
38,9206.752738,120.0,1.3385,669.1,-0.098,0.391,4.39,113743.3,ogg2m001-ep03-20201222-0089-e91,1.0141209999999998,0.001243,3541965,0.990122,0.001174,4244604,0.9907,0.00118,4416231,0.9905149999999999,0.001216,4508285,0.9904799999999999,0.001265,4561960,0.990872,0.001332,4596189,0.991611,0.0014,4620206,0.991533,0.001475,4639194,
39,9206.754187,120.0,1.3323,667.6,0.138,0.191,4.33,113879.9,ogg2m001-ep03-20201222-0090-e91,1.022057,0.0012490000000000001,3528484,0.99193,0.001174,4242176,0.990577,0.001178,4420447,0.9900959999999999,0.001213,4509521,0.9895700000000001,0.0012619999999999999,4562289,0.989426,0.0013289999999999999,4595208,0.989434,0.001396,4619311,0.98955,0.001471,4638025,
40,9206.755636,120.0,1.3262,666.3,-0.434,0.569,4.76,113581.6,ogg2m001-ep03-20201222-0091-e91,1.0032709999999998,0.0012380000000000002,3534436,0.993569,0.001178,4216815,0.9947030000000001,0.001182,4399877,0.994029,0.001216,4495905,0.993259,0.0012640000000000001,4552081,0.9934639999999999,0.00133,4587125,0.9939180000000001,0.001397,4611598,0.993951,0.001472,4630771,
41,9206.757085,120.0,1.3203,669.3,0.5,-0.141,4.67,113855.5,ogg2m001-ep03-20201222-0092-e91,0.990075,0.001228,3548063,0.992856,0.001182,4187759,0.9934040000000001,0.001186,4381355,0.992682,0.00122,4482696,0.9918299999999999,0.001268,4542411,0.992082,0.001335,4579985,0.9923489999999999,0.001403,4607055,0.992459,0.001478,4628457,
42,9206.758534,120.0,1.3144,675.4,0.084,0.247,4.7,113527.4,ogg2m001-ep03-20201222-0093-e91,0.977477,0.001234,3472355,0.994791,0.001193,4116519,0.9949790000000001,0.001191,4341453,0.9947790000000001,0.0012230000000000001,4456723,0.9944799999999999,0.0012699999999999999,4523658,0.994231,0.001335,4566446,0.995027,0.001402,4597340,0.9950690000000001,0.001475,4621585,
43,9206.759983,120.0,1.3087,674.6,-0.42700000000000005,-0.018000000000000002,4.49,113551.2,ogg2m001-ep03-20201222-0094-e91,0.9930770000000001,0.001239,3491770,0.99605,0.001188,4154226,0.996345,0.001189,4360832,0.996283,0.001222,4468535,0.9960370000000001,0.001269,4532240,0.995667,0.001334,4573990,0.995303,0.0014,4604175,0.994926,0.001474,4628180,
44,9206.761422,120.0,1.3032,669.0,0.275,0.04,4.79,113685.0,ogg2m001-ep03-20201222-0095-e91,1.000209,0.0012439999999999999,3487897,1.0006110000000001,0.00119,4164587,1.001227,0.001191,4369515,1.0010290000000002,0.001225,4475322,1.00078,0.001273,4537355,1.000458,0.0013390000000000001,4576963,0.9998870000000001,0.0014060000000000001,4606069,0.999525,0.00148,4628971,
45,9206.762872,120.0,1.2977,662.7,-0.307,0.23,4.41,113709.8,ogg2m001-ep03-20201222-0096-e91,1.021816,0.0012519999999999999,3504329,0.99995,0.00118,4215145,0.9997,0.001184,4397083,0.9993479999999999,0.001218,4493672,0.998641,0.001265,4550107,0.99876,0.0013310000000000002,4587267,0.998461,0.001397,4614065,0.9980180000000001,0.00147,4635126,
46,9206.764321999999,120.0,1.2923,656.0,0.154,-0.053,4.45,113676.9,ogg2m001-ep03-20201222-0097-e91,1.014574,0.001242,3534246,0.999559,0.001178,4221057,0.9998229999999999,0.001182,4402765,1.000305,0.001216,4498618,1.000544,0.001263,4555060,1.000414,0.001328,4590907,1.000242,0.001393,4618558,1.000148,0.001466,4640112,
47,9206.765773000001,120.0,1.2871,647.9,-0.009000000000000001,-0.09699999999999999,4.16,113794.7,ogg2m001-ep03-20201222-0098-e91,1.057834,0.0012779999999999998,3459466,1.005367,0.001178,4234991,0.999246,0.001176,4429807,0.999613,0.001212,4516995,1.0000639999999998,0.00126,4567362,1.000682,0.001325,4599641,1.000864,0.001391,4625156,1.001128,0.001464,4644920,
48,9206.767223,120.0,1.2819,639.6,-0.643,0.32899999999999996,4.37,113839.8,ogg2m001-ep03-20201222-0099-e91,1.0286309999999999,0.001247,3542156,1.001819,0.001174,4250686,1.001256,0.001178,4425062,1.001535,0.001212,4514935,1.001205,0.00126,4566028,1.002111,0.001325,4598688,1.003015,0.001391,4623013,1.002969,0.001464,4643519,
49,9206.768662,120.0,1.2769,637.1,0.073,-0.013999999999999999,4.52,113956.1,ogg2m001-ep03-20201222-0100-e91,1.04019,0.001253,3542426,1.001773,0.00117,4279113,1.001654,0.001176,4442039,1.001508,0.00121,4528209,1.001883,0.001258,4577682,1.002006,0.001324,4607826,1.002207,0.00139,4629206,1.0020879999999999,0.001463,4647118,
50,9206.770112,120.0,1.272,636.9,-0.09699999999999999,-0.13,4.48,113746.7,ogg2m001-ep03-20201222-0101-e91,1.031562,0.001256,3496251,0.999685,0.001173,4247452,0.999547,0.001176,4427942,0.9997360000000001,0.00121,4522181,0.9996649999999999,0.001256,4576389,0.999972,0.001322,4609274,0.999814,0.001387,4632311,1.000069,0.00146,4651055,
51,9206.771563,120.0,1.2672,624.7,-0.265,-0.28800000000000003,4.67,113546.8,ogg2m001-ep03-20201222-0102-e91,0.985511,0.001215,3581126,1.002607,0.00118,4192762,1.001934,0.001178,4400758,1.001658,0.001208,4505375,1.001517,0.0012519999999999999,4565266,1.001933,0.001315,4602007,1.002793,0.001379,4626913,1.00304,0.001449,4646892,
52,9206.773013,120.0,1.2625,621.2,0.059000000000000004,-0.41600000000000004,4.48,113700.0,ogg2m001-ep03-20201222-0103-e91,1.036512,0.001251,3533370,1.003508,0.001172,4254374,1.0009549999999998,0.001172,4435443,1.001168,0.0012050000000000001,4525070,1.001465,0.001251,4576776,1.002139,0.001315,4608523,1.002631,0.001379,4630721,1.0027469999999998,0.001451,4647890,
53,9206.774452,120.0,1.2579,616.5,-0.307,-0.233,4.62,113665.0,ogg2m001-ep03-20201222-0104-e91,1.008846,0.0012289999999999998,3570686,0.998712,0.0011710000000000002,4238297,0.9988889999999999,0.001173,4422687,0.999107,0.001206,4518187,0.999508,0.001251,4572792,1.0001200000000001,0.001315,4606731,1.000765,0.001379,4630463,1.001443,0.001451,4648930,
54,9206.775901,120.0,1.2534,614.3,-0.061,-0.469,4.88,113690.1,ogg2m001-ep03-20201222-0105-e91,1.018232,0.001235,3566604,1.0025700000000002,0.00117,4259013,1.002067,0.001172,4439548,1.002337,0.0012050000000000001,4531641,1.002448,0.001251,4584630,1.0026979999999999,0.001315,4617316,1.003523,0.001379,4640056,1.003931,0.001451,4657209,
55,9206.77735,120.0,1.249,615.6,0.086,-0.547,4.71,113497.5,ogg2m001-ep03-20201222-0106-e91,1.024044,0.001236,3574130,1.003871,0.001169,4267513,1.003068,0.0011710000000000002,4443372,1.002597,0.001204,4534310,1.00237,0.0012490000000000001,4586845,1.002781,0.0013130000000000001,4618827,1.003584,0.001377,4641367,1.004268,0.001449,4658299,
56,9206.778799,120.0,1.2447,606.0,-0.375,-0.215,4.47,113884.8,ogg2m001-ep03-20201222-0107-e91,1.030016,0.001228,3630616,1.000241,0.001158,4312754,0.999771,0.0011619999999999998,4471062,0.9999819999999999,0.001194,4553431,0.9999450000000001,0.001239,4600688,1.000108,0.001301,4630019,0.999607,0.001362,4651367,0.9997309999999999,0.00143,4667386,
57,9206.780248000001,120.0,1.2406,603.7,0.019,-0.598,4.15,113764.3,ogg2m001-ep03-20201222-0108-e91,1.056286,0.001251,3584003,1.009488,0.001166,4299093,1.0017559999999999,0.001163,4479461,1.00158,0.0011970000000000001,4555909,1.001579,0.001243,4599615,1.001743,0.001306,4627346,1.002177,0.001369,4647388,1.00322,0.00144,4662302,
58,9206.781697,120.0,1.2365,595.5,0.0,-0.516,4.45,113854.9,ogg2m001-ep03-20201222-0109-e91,1.0636649999999999,0.001257,3570992,1.009833,0.001166,4303151,1.0025190000000002,0.001164,4482108,1.002298,0.001198,4558973,1.002293,0.001243,4603577,1.002135,0.001306,4632160,1.002717,0.001369,4651992,1.003257,0.00144,4667301,
59,9206.783146,120.0,1.2325,590.2,-0.456,-0.17800000000000002,4.3,113860.1,ogg2m001-ep03-20201222-0110-e91,1.041514,0.001242,3582613,1.0016690000000001,0.00116,4301887,1.000484,0.001164,4461881,1.000376,0.001196,4543578,1.0009,0.001242,4590439,1.000812,0.0013039999999999998,4620505,1.001358,0.001366,4641936,1.001435,0.0014349999999999999,4658992,
60,9206.784595000001,120.0,1.2286,590.0,0.245,-0.738,4.4,113573.6,ogg2m001-ep03-20201222-0111-e91,1.016675,0.001239,3517825,1.0007270000000001,0.0011710000000000002,4222493,1.001164,0.001172,4410935,1.001441,0.0012029999999999999,4508342,1.0018719999999999,0.001247,4564776,1.0023870000000001,0.001309,4600560,1.002989,0.001371,4626868,1.003503,0.00144,4647178,
61,9206.786044,120.0,1.2247,585.5,-0.019,-0.831,4.17,113722.7,ogg2m001-ep03-20201222-0112-e91,1.025017,0.001239,3548805,1.002362,0.001169,4249647,1.00214,0.0011710000000000002,4426397,1.0019360000000002,0.001202,4518328,1.00156,0.001247,4572264,1.00177,0.001309,4607030,1.002056,0.001371,4632678,1.002237,0.001441,4652145,
62,9206.787494,120.0,1.221,582.5,-0.6659999999999999,-0.23399999999999999,4.53,113660.9,ogg2m001-ep03-20201222-0113-e91,1.006518,0.001232,3529500,1.001865,0.001174,4206920,1.001801,0.001174,4403462,1.001534,0.001204,4504530,1.0009620000000001,0.001248,4563009,1.001419,0.00131,4600969,1.001815,0.001372,4628427,1.0024170000000001,0.001442,4649127,
63,9206.788944,120.0,1.2174,580.3,0.301,-0.991,4.26,113564.4,ogg2m001-ep03-20201222-0114-e91,1.014484,0.001235,3532734,0.9997520000000001,0.001169,4229962,1.000106,0.001169,4418951,0.9998379999999999,0.0012,4516580,1.000006,0.0012439999999999999,4572375,1.0,0.0013050000000000002,4608867,1.000474,0.001368,4635052,1.000627,0.001437,4655028,
64,9206.790383,120.0,1.2138,578.4,-0.077,-0.7340000000000001,4.39,113807.0,ogg2m001-ep03-20201222-0115-e91,1.0146600000000001,0.001224,3593932,1.0006,0.001165,4251582,1.000889,0.001167,4427566,1.0008059999999999,0.001198,4520062,1.000737,0.001242,4574222,1.000704,0.001303,4608676,1.0016260000000001,0.001364,4633356,1.0013370000000001,0.001433,4653456,
65,9206.791833,120.0,1.2104,573.9,-0.609,-0.41600000000000004,4.27,113767.0,ogg2m001-ep03-20201222-0116-e91,1.031236,0.001239,3558480,1.002173,0.001164,4263128,1.000601,0.001165,4441705,1.0,0.001196,4531435,1.0,0.00124,4583741,1.000504,0.001302,4617024,1.001169,0.001364,4640869,1.001638,0.001434,4659200,
66,9206.793284000001,120.0,1.207,568.5,0.061,-0.99,4.34,113663.2,ogg2m001-ep03-20201222-0117-e91,1.005563,0.001234,3507325,1.000111,0.001174,4190674,0.999994,0.001172,4394456,0.9995959999999999,0.001202,4499990,0.9994280000000001,0.001245,4560713,0.9994129999999999,0.001307,4600229,0.9996290000000001,0.001368,4628921,0.999964,0.001437,4650589,
67,9206.794734000001,120.0,1.2037,566.8,-0.128,-1.022,4.44,113447.0,ogg2m001-ep03-20201222-0118-e91,1.004142,0.001241,3460091,0.999408,0.001175,4168654,0.9994870000000001,0.0011710000000000002,4381625,0.9985879999999999,0.001199,4491532,0.997964,0.00124,4554676,0.9980530000000001,0.0013,4595943,0.9986280000000001,0.0013599999999999999,4625552,0.998567,0.0014269999999999999,4648326,
68,9206.796185,120.0,1.2005,565.1,-0.312,-0.9420000000000001,4.32,113735.0,ogg2m001-ep03-20201222-0119-e91,1.017492,0.001239,3511781,1.000011,0.001168,4221978,1.0006629999999999,0.001167,4413199,1.000584,0.001196,4512817,1.000361,0.0012380000000000002,4571392,1.000474,0.0012980000000000001,4608870,1.000948,0.001358,4635733,1.0014299999999998,0.001425,4656538,
69,9206.797623999999,120.0,1.1974,563.9,-0.41600000000000004,-1.101,4.23,113767.9,ogg2m001-ep03-20201222-0120-e91,1.0203360000000001,0.0012369999999999998,3529969,0.9997870000000001,0.001165,4235852,0.999993,0.001166,4419598,1.0,0.0011949999999999999,4516372,1.000086,0.0012380000000000002,4572487,1.0004950000000001,0.0012980000000000001,4609642,1.0006,0.001358,4635988,1.000945,0.001425,4655549,
