,GJD-2450000,exptime,airmass,sky(ADU),dx(pix),dy(pix),fwhm(pix),peak(ADU),frame,flux(r=4.0),err(r=4.0),flux_comp(r=4.0),flux(r=6.0),err(r=6.0),flux_comp(r=6.0),flux(r=8.0),err(r=8.0),flux_comp(r=8.0),flux(r=10.0),err(r=10.0),flux_comp(r=10.0),flux(r=12.0),err(r=12.0),flux_comp(r=12.0),flux(r=14.0),err(r=14.0),flux_comp(r=14.0),flux(r=16.0),err(r=16.0),flux_comp(r=16.0),flux(r=18.0),err(r=18.0),flux_comp(r=18.0),Unnamed: 33
10,9206.733834999999,300.0,1.4326,2383.6,0.772,0.767,4.94,121543.4,ogg2m001-ep04-20201222-0061-e91,0.993818,0.002454,4784388,0.9858389999999999,0.002532,6452763,0.9913290000000001,0.002862,6918764,0.9908870000000001,0.003264,7108991,0.9886299999999999,0.003714,7206897,0.9879290000000001,0.004195,7263974,0.9905129999999999,0.004712,7300979,0.99245,0.005242,7327781,
11,9206.73735,300.0,1.4132,2362.8,0.5479999999999999,0.758,5.42,121432.9,ogg2m001-ep04-20201222-0062-e91,0.967226,0.002487,4703778,0.985607,0.002562,6285215,0.9906159999999999,0.0028640000000000002,6800233,0.990761,0.003246,7034106,0.991174,0.003679,7158486,0.9875709999999999,0.004144,7231942,0.9882059999999999,0.004644,7279934,0.98925,0.0051600000000000005,7314024,
12,9206.740862,300.0,1.3947,2343.7,0.526,0.526,5.11,121544.8,ogg2m001-ep04-20201222-0063-e91,0.9898450000000001,0.002444,4749992,0.9848870000000001,0.002514,6416965,0.983799,0.002823,6912371,0.9860979999999999,0.0032119999999999996,7114058,0.985243,0.0036479999999999998,7220781,0.9841479999999999,0.0041140000000000005,7285377,0.983237,0.004612,7327896,0.982808,0.005123,7360623,
13,9206.744372,300.0,1.3771,2325.8,0.381,0.447,4.98,121789.1,ogg2m001-ep04-20201222-0064-e91,0.9857,0.002478,4693688,0.983461,0.002532,6386628,0.99066,0.0028399999999999996,6881532,0.989643,0.00322,7106728,0.990683,0.003653,7224677,0.988894,0.004115,7294032,0.992008,0.004613,7340948,0.992367,0.005125,7372738,
14,9206.747888,300.0,1.3604,2305.1,0.449,-0.025,4.81,121859.6,ogg2m001-ep04-20201222-0065-e91,0.9943860000000001,0.002414,4830405,0.9890459999999999,0.0024980000000000002,6469518,0.9903219999999999,0.002807,6975707,0.9891200000000001,0.003193,7169071,0.987297,0.003625,7270445,0.9865299999999999,0.00409,7330595,0.984891,0.0045850000000000005,7369991,0.98645,0.005096,7399161,
15,9206.751401000001,300.0,1.3445,2283.8,0.22,0.21,5.16,121810.7,ogg2m001-ep04-20201222-0066-e91,0.988309,0.002412,4824933,0.9865459999999999,0.0024850000000000002,6476897,0.9899680000000001,0.002788,6965458,0.988784,0.003166,7168743,0.9891129999999999,0.003592,7274866,0.988778,0.0040479999999999995,7338424,0.9884280000000001,0.004536,7380930,0.9879530000000001,0.005039,7411789,
16,9206.754914,300.0,1.3294,2261.8,0.0,0.259,4.88,122007.7,ogg2m001-ep04-20201222-0067-e91,1.004527,0.002391,4834231,0.995157,0.0024690000000000003,6504946,0.991944,0.0027670000000000004,7031185,0.9916459999999999,0.003149,7210072,0.9921549999999999,0.0035770000000000003,7304067,0.989826,0.004033,7358171,0.9923290000000001,0.004521,7395128,0.992986,0.005024,7422089,
17,9206.758426,300.0,1.315,2242.8,-0.045,0.0,5.28,121826.3,ogg2m001-ep04-20201222-0068-e91,0.9853879999999999,0.002449,4737061,0.990245,0.0025050000000000003,6413231,0.99395,0.0028,6924819,0.993992,0.00317,7148067,0.991699,0.00359,7266912,0.991798,0.0040409999999999995,7338097,0.992459,0.004526,7387099,0.992107,0.005025,7422032,
18,9206.761934999999,300.0,1.3013,2224.7,-0.021,0.10300000000000001,4.96,122034.3,ogg2m001-ep04-20201222-0069-e91,1.003731,0.002415,4785951,1.0,0.002483,6468458,1.0022790000000001,0.002775,6989739,1.0024110000000002,0.003148,7192991,1.000781,0.0035659999999999997,7302463,1.00033,0.004013,7368769,1.002133,0.004493,7413754,1.004618,0.004988,7446881,
19,9206.765444,300.0,1.2884,2211.1,0.043,-0.076,4.66,122110.2,ogg2m001-ep04-20201222-0070-e91,1.028499,0.002392,4794252,1.008206,0.002464,6505596,1.004174,0.002748,7083780,1.004,0.003125,7261784,1.005383,0.0035450000000000004,7357709,1.003272,0.003993,7415692,1.0040120000000001,0.0044729999999999995,7454969,1.0038280000000002,0.004967,7484823,
20,9206.76896,300.0,1.276,2195.7,-0.066,-0.171,4.7,122125.8,ogg2m001-ep04-20201222-0071-e91,1.030239,0.002385,4820542,1.011047,0.002455,6549543,1.003775,0.0027370000000000003,7131370,1.002812,0.003113,7304689,1.00265,0.0035340000000000002,7395526,1.003026,0.0039840000000000006,7450480,1.0053299999999998,0.004465,7486899,1.00171,0.00496,7513615,
21,9206.772475,300.0,1.2643,2183.2,-0.19,-0.387,4.79,122139.4,ogg2m001-ep04-20201222-0072-e91,1.01645,0.002389,4837440,1.0050270000000001,0.002454,6534829,1.003401,0.002734,7095880,1.003995,0.003101,7289255,1.002278,0.003511,7390522,1.00158,0.003954,7451489,1.005919,0.004429,7492448,1.005839,0.004919,7521249,
22,9206.775987,300.0,1.2533,2172.1,-0.425,-0.595,4.69,122216.8,ogg2m001-ep04-20201222-0073-e91,1.029117,0.0023769999999999998,4798870,1.010286,0.002444,6501018,1.000325,0.00271,7143204,0.9999620000000001,0.003077,7324706,1.000758,0.003488,7419495,1.0011649999999999,0.003929,7474833,0.999489,0.0044,7512415,0.9974219999999999,0.004884,7540624,
23,9206.779499,300.0,1.2428,2164.1,-0.302,-0.52,4.41,122876.7,ogg2m001-ep04-20201222-0074-e91,1.0625120000000001,0.00236,4815078,1.032419,0.00244,6490483,1.011232,0.0026899999999999997,7210270,1.009749,0.0030559999999999997,7374650,1.0104520000000001,0.0034659999999999995,7452780,1.010821,0.0039049999999999996,7500359,1.0128979999999999,0.004372999999999999,7535044,1.011285,0.004855,7560853,
24,9206.783008,300.0,1.2329,2154.6,-0.62,-0.772,4.3,122587.9,ogg2m001-ep04-20201222-0075-e91,1.05722,0.00238,4792063,1.02819,0.002464,6450615,1.007765,0.002719,7178057,1.007398,0.00309,7358916,1.008412,0.0035060000000000004,7443773,1.004363,0.003949,7495172,1.003125,0.004423,7530574,1.0017209999999999,0.004912,7556777,
25,9206.786524,300.0,1.2236,2147.1,-0.591,-0.8009999999999999,4.56,122215.7,ogg2m001-ep04-20201222-0076-e91,1.023121,0.0023899999999999998,4792652,1.008517,0.002456,6503439,1.002285,0.002729,7110195,1.002147,0.003094,7301113,1.002881,0.0035039999999999997,7405399,1.002529,0.003942,7469676,1.001754,0.00441,7513779,1.004026,0.004893,7546186,
26,9206.790038,300.0,1.2147,2140.0,-0.425,-1.1179999999999999,4.41,122421.6,ogg2m001-ep04-20201222-0077-e91,1.040239,0.002384,4772789,1.019474,0.002448,6497961,1.007666,0.002709,7139756,1.00678,0.003071,7321432,1.007592,0.0034770000000000005,7419312,1.006605,0.00391,7480215,1.0065620000000002,0.004375,7522634,1.008468,0.004854,7553176,
27,9206.793551,300.0,1.2065,2127.2,-0.821,-1.075,4.62,122108.6,ogg2m001-ep04-20201222-0078-e91,1.016834,0.002405,4747445,1.0040280000000001,0.002461,6476577,1.0,0.002732,7073701,1.0,0.003093,7282155,1.0005110000000002,0.003498,7395872,1.002137,0.003935,7464685,1.002249,0.0044009999999999995,7511784,1.002345,0.004882,7547289,
28,9206.797062,300.0,1.1987,2117.1,-0.856,-1.183,4.44,122810.3,ogg2m001-ep04-20201222-0079-e91,1.03583,0.002389,4748553,1.016141,0.002448,6455266,1.004766,0.002702,7119192,1.004509,0.003059,7311463,1.004725,0.00346,7416726,1.004237,0.0038880000000000004,7481198,1.005763,0.0043490000000000004,7525111,1.005443,0.004823,7557091,
29,9206.800577,300.0,1.1914,2109.3,-0.9520000000000001,-1.1909999999999998,4.53,122809.7,ogg2m001-ep04-20201222-0080-e91,1.027565,0.002378,4807632,1.007103,0.002438,6535896,0.997811,0.002707,7137378,0.9969950000000001,0.003068,7327956,0.9964379999999999,0.0034729999999999995,7431228,0.9939379999999999,0.0039049999999999996,7494965,1.001514,0.004372999999999999,7537947,1.001376,0.004850999999999999,7570392,
30,9206.804087999999,300.0,1.1846,2103.7,-0.747,-1.5759999999999998,4.64,122809.7,ogg2m001-ep04-20201222-0081-e91,1.020353,0.002373,4775791,1.0065709999999999,0.002431,6485030,0.99977,0.002686,7126990,1.000055,0.003039,7329422,0.999811,0.003436,7434631,1.0,0.003863,7499122,1.0,0.004319,7543344,0.999827,0.00479,7575317,
31,9206.8076,300.0,1.1783,2099.8,-0.9229999999999999,-1.594,4.95,121563.1,ogg2m001-ep04-20201222-0082-e91,0.999835,0.002432,4696949,0.995484,0.002463,6446747,0.9993,0.002731,7008798,0.997343,0.003076,7250540,0.9973350000000001,0.0034700000000000004,7382378,0.9925209999999999,0.0038929999999999998,7461655,0.9915799999999999,0.00435,7515570,0.99064,0.004822,7555144,
32,9206.811110999999,300.0,1.1724,2096.7,-1.073,-1.689,4.85,122809.4,ogg2m001-ep04-20201222-0083-e91,1.018059,0.002404,4728475,1.0052159999999999,0.002456,6458296,0.997216,0.002715,7094862,0.9976649999999999,0.003071,7306052,0.9967870000000001,0.003472,7421344,0.996266,0.003904,7490395,0.999309,0.004366,7538053,0.9989889999999999,0.004843,7573955,
33,9206.814629999999,300.0,1.1669,2090.7,-0.987,-2.101,4.99,121669.4,ogg2m001-ep04-20201222-0084-e91,1.001153,0.00242,4699560,0.99976,0.002457,6438479,1.000127,0.002716,7030422,1.002119,0.003061,7268533,1.0,0.0034509999999999996,7398311,0.997878,0.0038729999999999997,7477106,0.998568,0.004326,7529443,0.996983,0.004795000000000001,7568213,
34,9206.818143,300.0,1.1619,2086.1,-1.548,-2.0780000000000003,4.86,121708.9,ogg2m001-ep04-20201222-0085-e91,1.002381,0.0024059999999999997,4722658,0.996034,0.002445,6478941,0.9940889999999999,0.002707,7076409,0.995128,0.0030559999999999997,7300228,0.997144,0.003452,7422257,0.996735,0.003878,7496052,0.9984370000000001,0.004336,7545175,1.0,0.004809000000000001,7579834,
35,9206.821656999999,300.0,1.1574,2083.2,-1.197,-2.64,5.11,121768.0,ogg2m001-ep04-20201222-0086-e91,0.984799,0.002449,4643683,0.987541,0.002459,6426794,0.99279,0.002716,6992905,0.992323,0.0030510000000000003,7254401,0.991597,0.003435,7394865,0.9917290000000001,0.003854,7478694,0.99271,0.004305,7533500,0.9909969999999999,0.004772,7573530,
